id,days
178522,21-30
48286,21-30
99264,21-30
67601,11-20
147724,21-30
178382,51-60
317300,21-30
310364,21-30
81886,11-20
135798,21-30
217750,21-30
107155,31-40
296859,51-60
101540,21-30
252064,21-30
5878,21-30
81973,21-30
84746,21-30
114967,21-30
135738,21-30
287055,11-20
191668,21-30
244641,21-30
43189,51-60
317320,51-60
67283,21-30
38827,11-20
245775,21-30
223987,11-20
24396,21-30
68667,11-20
291856,21-30
101556,11-20
214522,21-30
125217,21-30
121017,21-30
278488,21-30
224148,51-60
93496,31-40
20386,21-30
10210,11-20
206133,21-30
238456,51-60
177361,11-20
220316,51-60
55176,21-30
149324,21-30
306508,21-30
267464,11-20
16768,21-30
227612,11-20
212703,31-40
199950,11-20
211306,11-20
275771,51-60
154767,21-30
79296,21-30
113138,21-30
86524,11-20
301581,11-20
194031,11-20
210681,21-30
169940,21-30
88716,21-30
32288,21-30
189431,21-30
159410,51-60
99128,21-30
187201,51-60
313242,31-40
316830,21-30
230781,11-20
149777,21-30
226051,21-30
202154,21-30
110631,51-60
70182,11-20
239419,21-30
100942,21-30
253283,51-60
106336,21-30
250564,21-30
236376,31-40
50751,11-20
60162,21-30
239726,11-20
132928,51-60
107957,21-30
83740,31-40
196367,31-40
79166,31-40
250437,21-30
286029,21-30
208544,21-30
198982,21-30
315540,31-40
271428,21-30
90729,21-30
20348,21-30
124904,51-60
51197,21-30
48571,11-20
204971,21-30
133352,21-30
193989,21-30
313367,11-20
120044,11-20
77267,11-20
222101,51-60
107789,21-30
136531,31-40
198939,21-30
274959,21-30
59663,21-30
265699,51-60
141647,21-30
8683,11-20
54297,11-20
317321,51-60
113742,21-30
222623,21-30
22126,21-30
41860,21-30
211917,21-30
256811,21-30
280657,21-30
219150,21-30
262527,21-30
269522,21-30
166937,51-60
121985,21-30
170468,21-30
236984,21-30
182611,51-60
82971,11-20
36069,11-20
284338,21-30
186938,21-30
249441,21-30
259679,21-30
100297,11-20
286643,21-30
224191,21-30
145862,51-60
63534,21-30
304014,21-30
86122,21-30
205633,21-30
35612,21-30
278367,21-30
40904,21-30
212730,21-30
59901,51-60
65404,31-40
206007,51-60
126386,51-60
48378,21-30
198243,11-20
172333,11-20
258108,11-20
8596,21-30
81318,51-60
256438,21-30
143116,21-30
161577,11-20
2527,51-60
151960,51-60
224351,11-20
46044,21-30
214871,21-30
180383,21-30
281358,11-20
147558,51-60
210960,21-30
149078,21-30
122762,21-30
264661,21-30
40067,11-20
221338,21-30
163283,21-30
76021,31-40
264481,21-30
122141,11-20
22756,11-20
66109,51-60
39971,21-30
295146,21-30
153874,21-30
298757,11-20
213077,21-30
123494,21-30
12103,21-30
244364,21-30
306263,21-30
254030,21-30
292708,21-30
248187,21-30
127932,21-30
259318,11-20
137336,51-60
195590,31-40
295022,11-20
42400,21-30
272149,21-30
29113,21-30
236310,21-30
172621,21-30
101494,11-20
188636,21-30
149884,21-30
175035,21-30
27729,31-40
144421,21-30
138067,21-30
224568,11-20
132236,51-60
168710,11-20
157805,21-30
220092,21-30
70277,11-20
283490,21-30
309127,21-30
210801,21-30
125376,21-30
170672,21-30
130256,21-30
146488,21-30
25840,21-30
242191,21-30
239498,11-20
31743,21-30
62036,21-30
198610,11-20
297625,21-30
53326,21-30
103338,11-20
268915,51-60
88411,21-30
22469,11-20
317730,51-60
237206,21-30
103325,51-60
259550,21-30
191939,21-30
45329,21-30
84474,11-20
80959,11-20
243608,21-30
178251,21-30
53386,11-20
306492,11-20
141572,21-30
252103,11-20
95213,21-30
150083,31-40
108961,31-40
172869,51-60
310326,11-20
168056,21-30
104585,51-60
57644,21-30
16750,21-30
317681,21-30
289481,21-30
167645,51-60
149473,51-60
131613,21-30
18501,11-20
69531,21-30
25581,21-30
710,21-30
126241,51-60
2147,11-20
169832,11-20
263446,51-60
182774,11-20
217330,11-20
285370,11-20
245712,11-20
265072,21-30
71652,51-60
6021,21-30
57926,11-20
28452,11-20
59124,51-60
237189,31-40
155187,21-30
246722,21-30
33470,11-20
261700,51-60
161510,21-30
181842,21-30
110451,21-30
177475,21-30
156840,51-60
52867,21-30
65468,21-30
225455,21-30
130781,21-30
283010,31-40
257058,21-30
60313,21-30
90756,21-30
52528,51-60
288621,21-30
23831,21-30
199855,11-20
190427,51-60
161268,21-30
12127,21-30
227088,21-30
86939,21-30
174807,21-30
118952,21-30
285347,11-20
297380,11-20
107600,51-60
36295,21-30
147674,21-30
267019,21-30
231933,21-30
220138,21-30
29300,11-20
293164,11-20
23542,51-60
312727,21-30
184908,21-30
8584,11-20
176362,21-30
222297,31-40
226637,21-30
297805,21-30
147909,51-60
139997,51-60
201249,51-60
65806,51-60
69793,21-30
114538,21-30
44165,51-60
138882,51-60
55567,21-30
287213,21-30
239628,11-20
169605,21-30
217850,21-30
190580,21-30
311768,21-30
259205,21-30
31904,21-30
314407,31-40
202056,11-20
223798,31-40
51819,31-40
193398,51-60
289261,21-30
274802,51-60
286359,11-20
193170,21-30
273371,51-60
250,11-20
21808,51-60
175236,21-30
309548,51-60
163876,31-40
53489,31-40
236464,21-30
98928,21-30
86949,11-20
16819,21-30
134415,21-30
39159,21-30
88772,11-20
75466,21-30
34096,31-40
152805,21-30
290590,21-30
169571,11-20
310314,21-30
192194,11-20
313992,31-40
93127,21-30
94964,21-30
4961,21-30
285875,51-60
14951,21-30
125322,51-60
39514,11-20
108236,21-30
263720,51-60
161488,11-20
238273,51-60
178181,51-60
127686,11-20
122402,21-30
146079,11-20
296441,21-30
99522,21-30
172557,21-30
68055,21-30
118603,21-30
210710,51-60
203894,21-30
98669,21-30
170327,21-30
37885,21-30
13991,11-20
111444,11-20
260931,21-30
292750,21-30
32205,11-20
197857,11-20
283863,11-20
70079,11-20
241124,21-30
312992,21-30
257450,21-30
188825,51-60
227741,21-30
253112,21-30
275282,51-60
224269,51-60
109515,31-40
85645,21-30
153202,51-60
164532,21-30
159904,21-30
143138,11-20
3747,51-60
178403,51-60
157404,11-20
262857,21-30
110023,21-30
238115,21-30
81508,11-20
275685,21-30
252880,51-60
64312,51-60
200647,21-30
210305,11-20
50586,21-30
52886,51-60
9062,51-60
201335,21-30
6974,11-20
124,21-30
12355,31-40
73316,51-60
181378,11-20
273039,51-60
151593,11-20
33917,21-30
289383,31-40
154832,21-30
117379,31-40
172322,11-20
36400,51-60
23640,21-30
63844,21-30
177076,21-30
35380,21-30
179603,21-30
250626,31-40
282463,21-30
276931,21-30
236768,21-30
5145,21-30
229361,11-20
244702,31-40
159039,21-30
88149,11-20
60002,11-20
64543,21-30
284005,11-20
240730,51-60
297451,11-20
275693,21-30
215522,51-60
120325,21-30
126766,51-60
158128,11-20
215364,11-20
73676,51-60
168774,21-30
211724,51-60
275742,21-30
257774,11-20
156146,21-30
210842,51-60
202737,11-20
50452,11-20
316074,21-30
263987,21-30
168807,51-60
297059,21-30
105419,51-60
283000,21-30
23000,21-30
176428,11-20
295981,31-40
118741,11-20
300862,21-30
221812,51-60
19825,11-20
143212,21-30
45263,21-30
77519,11-20
194401,21-30
129230,21-30
58895,31-40
143050,21-30
280509,21-30
130493,51-60
171640,51-60
168159,21-30
26879,51-60
160808,21-30
179750,51-60
314486,21-30
122713,11-20
179493,11-20
34176,51-60
241529,51-60
269659,21-30
210341,11-20
158719,21-30
97805,11-20
282335,21-30
292617,21-30
246006,21-30
97045,21-30
50326,21-30
290811,21-30
165704,21-30
255874,11-20
277603,21-30
87742,21-30
146022,21-30
212295,21-30
140644,21-30
207352,21-30
80325,11-20
308787,21-30
45578,21-30
43156,21-30
186933,21-30
16962,51-60
247356,21-30
226002,11-20
206549,11-20
45355,11-20
30919,11-20
161621,21-30
265417,21-30
257619,11-20
25655,11-20
3198,51-60
188016,11-20
69172,11-20
123219,21-30
31967,11-20
276542,31-40
138215,21-30
157135,21-30
287869,21-30
236384,21-30
237153,11-20
240253,31-40
135763,21-30
285533,21-30
200020,51-60
87402,21-30
125102,21-30
11270,21-30
167409,21-30
111461,21-30
124311,11-20
169734,21-30
88246,21-30
64030,11-20
294951,21-30
307521,11-20
126405,21-30
1312,21-30
306694,21-30
15015,21-30
243485,51-60
226638,21-30
129409,21-30
272051,21-30
215071,21-30
110834,21-30
277263,21-30
59094,11-20
156163,21-30
181508,51-60
196251,21-30
103417,31-40
103375,21-30
234103,11-20
157915,31-40
160146,21-30
280473,21-30
94202,31-40
2215,31-40
71384,11-20
74532,11-20
291972,11-20
134381,21-30
121858,21-30
68151,31-40
229809,21-30
77405,51-60
68711,11-20
30125,11-20
88086,11-20
145875,51-60
33079,21-30
295598,21-30
64138,11-20
124812,51-60
152261,51-60
308172,21-30
26807,21-30
246038,51-60
82956,21-30
277543,11-20
242141,21-30
315025,51-60
81347,21-30
198128,31-40
191639,21-30
256003,11-20
159780,21-30
205100,11-20
195104,51-60
266211,51-60
72762,51-60
77337,21-30
83695,21-30
172965,31-40
244834,21-30
19104,21-30
263193,21-30
311142,11-20
212893,11-20
181431,21-30
196409,21-30
87520,51-60
118592,21-30
251545,51-60
193218,21-30
55786,21-30
111982,21-30
276782,51-60
25310,11-20
313905,11-20
96406,21-30
157503,11-20
88545,21-30
298031,11-20
59942,21-30
117215,21-30
236594,21-30
77419,21-30
134613,21-30
82196,21-30
1812,31-40
107204,31-40
22458,11-20
165893,21-30
13349,11-20
130039,21-30
195541,21-30
75839,11-20
312996,21-30
133282,21-30
209733,21-30
203865,21-30
3021,21-30
67365,51-60
28231,11-20
306301,51-60
47958,51-60
288586,21-30
172251,51-60
116766,21-30
99163,31-40
45601,21-30
176932,21-30
152839,21-30
80737,51-60
203562,21-30
186889,21-30
293613,21-30
110316,11-20
166649,21-30
35903,11-20
310290,21-30
163720,21-30
40806,11-20
43415,21-30
37251,21-30
207977,21-30
194352,51-60
224603,11-20
2102,11-20
242620,21-30
223,21-30
213182,21-30
251072,51-60
23263,31-40
84982,11-20
125989,31-40
104102,11-20
23272,21-30
224181,21-30
260789,11-20
295374,51-60
297748,21-30
46966,21-30
124350,21-30
175046,21-30
141987,11-20
238414,21-30
180056,11-20
174833,11-20
93299,21-30
93675,21-30
69712,21-30
286240,21-30
5228,21-30
19601,51-60
48978,21-30
163654,11-20
220585,21-30
266381,21-30
184437,51-60
146995,11-20
84855,11-20
206676,21-30
46692,11-20
122633,11-20
151777,21-30
194283,11-20
146743,21-30
239604,21-30
19342,51-60
23794,21-30
62775,21-30
128515,11-20
244697,31-40
40585,21-30
7425,51-60
44691,11-20
105888,21-30
96838,21-30
267058,21-30
80753,11-20
135243,11-20
202851,21-30
90389,11-20
38886,21-30
164959,11-20
290401,51-60
234602,21-30
188043,21-30
169095,11-20
17784,21-30
77395,21-30
158744,11-20
251736,31-40
142776,51-60
41648,51-60
272784,51-60
121837,21-30
91878,11-20
67104,21-30
5289,51-60
221888,31-40
70756,21-30
236110,21-30
259902,21-30
237223,21-30
56865,21-30
224326,11-20
300652,51-60
316077,21-30
110591,51-60
16558,21-30
193255,21-30
210365,21-30
130668,21-30
56366,51-60
136413,11-20
37444,21-30
93073,21-30
237615,21-30
24017,21-30
270577,51-60
94900,21-30
234757,11-20
60144,11-20
53567,21-30
212869,11-20
203257,21-30
304824,21-30
2309,21-30
46756,31-40
105909,11-20
115015,51-60
141562,21-30
71985,11-20
228539,51-60
125186,21-30
211516,21-30
15177,21-30
313299,21-30
142362,51-60
295833,21-30
70511,51-60
306066,21-30
101711,21-30
313102,21-30
154808,21-30
230394,21-30
194188,21-30
283362,21-30
275281,11-20
265521,51-60
173261,21-30
80576,21-30
137255,21-30
1249,11-20
266055,31-40
192490,21-30
106246,21-30
117528,31-40
256620,21-30
254202,21-30
3387,21-30
11935,21-30
98122,21-30
270597,11-20
243626,11-20
71327,11-20
117745,51-60
212207,21-30
273985,21-30
131660,21-30
214911,11-20
67067,11-20
121016,21-30
6336,21-30
282832,21-30
15812,21-30
95611,21-30
107033,11-20
77232,21-30
260110,21-30
160665,11-20
184427,21-30
33536,21-30
305136,51-60
245853,21-30
220239,21-30
153765,21-30
163000,11-20
235467,21-30
193249,21-30
158146,21-30
289468,11-20
200078,51-60
195115,21-30
146208,21-30
275786,21-30
257057,21-30
130037,51-60
67625,21-30
264133,31-40
103783,21-30
216078,21-30
255251,51-60
7659,21-30
253362,21-30
21932,31-40
2519,31-40
14812,51-60
152029,21-30
233583,51-60
109774,51-60
280182,51-60
307198,51-60
185472,11-20
228324,51-60
64836,21-30
59161,31-40
74479,21-30
232704,11-20
217726,21-30
145267,11-20
169580,21-30
21273,21-30
92082,21-30
196759,11-20
305193,21-30
176299,21-30
76912,21-30
166526,21-30
97586,11-20
260703,21-30
243581,21-30
7455,11-20
54339,21-30
246119,21-30
86578,11-20
288801,11-20
300151,51-60
236059,21-30
216478,21-30
172988,21-30
309519,21-30
89461,21-30
148183,21-30
128684,11-20
9612,21-30
281939,21-30
196277,21-30
24105,21-30
149845,21-30
6935,21-30
268009,21-30
160829,51-60
40837,11-20
299452,21-30
222004,21-30
138045,51-60
259367,21-30
280104,11-20
247878,11-20
230064,21-30
18600,21-30
3210,21-30
266853,21-30
152304,21-30
41683,21-30
267544,21-30
133912,21-30
106254,21-30
211596,21-30
296778,31-40
250810,21-30
40363,21-30
36547,51-60
38578,31-40
102396,21-30
48380,51-60
229531,51-60
290864,21-30
19422,21-30
33689,21-30
141949,51-60
16894,11-20
70510,11-20
27846,21-30
168488,51-60
263844,21-30
143696,11-20
173860,21-30
153929,21-30
69616,51-60
31186,11-20
192532,21-30
184634,11-20
275814,51-60
236063,21-30
221294,31-40
6841,51-60
222830,21-30
162565,51-60
166733,51-60
125551,21-30
60018,21-30
160215,21-30
151284,11-20
167252,11-20
75303,21-30
288338,11-20
134879,21-30
128111,11-20
277385,21-30
82945,21-30
44717,21-30
268599,21-30
158522,21-30
107895,51-60
304023,51-60
243565,11-20
106605,11-20
203194,21-30
165428,21-30
237201,11-20
205040,51-60
18615,11-20
302422,11-20
163375,31-40
151905,11-20
120052,31-40
296652,21-30
66074,21-30
158216,51-60
148852,11-20
104601,21-30
86894,21-30
293515,51-60
172349,21-30
11096,11-20
33706,21-30
118736,51-60
71525,31-40
32722,21-30
257355,21-30
149444,51-60
122332,11-20
10877,21-30
7250,11-20
39563,21-30
298999,11-20
305338,51-60
132819,51-60
156166,51-60
107665,51-60
166043,21-30
110526,21-30
260905,51-60
13903,11-20
271311,21-30
44449,21-30
199644,11-20
84600,11-20
195843,51-60
286022,21-30
294639,21-30
68677,51-60
147342,31-40
100497,21-30
144613,21-30
158153,21-30
118469,21-30
168840,11-20
230158,21-30
294532,11-20
310827,21-30
248190,11-20
289891,21-30
297684,21-30
149754,21-30
174503,21-30
177250,11-20
284565,21-30
224264,21-30
60188,21-30
254290,51-60
177976,21-30
4907,11-20
56059,51-60
47817,11-20
61454,11-20
151711,21-30
97597,21-30
49424,21-30
298805,51-60
137159,21-30
75121,51-60
129446,31-40
175502,51-60
288021,21-30
296268,21-30
22522,51-60
237490,11-20
203012,21-30
5704,21-30
107986,51-60
174845,11-20
23534,21-30
132805,11-20
229528,51-60
134629,21-30
272384,21-30
33788,11-20
201326,31-40
177920,21-30
232768,21-30
306371,11-20
142803,21-30
248955,21-30
191289,21-30
198032,21-30
153442,51-60
24384,21-30
61134,51-60
90266,51-60
232954,51-60
197635,11-20
266230,21-30
3359,51-60
196480,21-30
3153,11-20
6172,21-30
234450,21-30
252822,11-20
272016,11-20
235333,51-60
29771,11-20
261299,11-20
233183,51-60
184959,21-30
271621,21-30
82586,11-20
228299,51-60
260876,51-60
238755,21-30
285462,21-30
156898,21-30
108312,11-20
25260,21-30
240577,31-40
206053,21-30
149967,51-60
195443,11-20
101561,51-60
120496,21-30
97107,21-30
127885,51-60
106584,21-30
222815,51-60
146982,51-60
28004,21-30
137092,11-20
262152,21-30
11732,21-30
60866,11-20
210354,11-20
8506,21-30
65435,21-30
55592,21-30
251990,21-30
179094,11-20
187269,21-30
263304,21-30
289233,11-20
211614,51-60
283647,21-30
114184,11-20
119929,21-30
103879,51-60
243821,51-60
16614,51-60
29561,11-20
199748,21-30
110088,21-30
2781,51-60
142066,21-30
36980,21-30
220642,21-30
182194,51-60
318330,21-30
184983,11-20
119117,21-30
261301,11-20
234862,51-60
119832,11-20
98145,11-20
167648,11-20
69023,11-20
217639,51-60
180398,21-30
316365,51-60
2185,11-20
195894,51-60
235305,21-30
178709,31-40
184299,11-20
129223,11-20
233669,21-30
288307,21-30
37328,31-40
249813,21-30
220559,51-60
175186,21-30
138478,21-30
161697,21-30
122034,51-60
272571,21-30
271893,21-30
233911,21-30
12037,21-30
238268,51-60
307602,31-40
254538,21-30
2837,11-20
31959,11-20
123578,11-20
215043,21-30
284106,11-20
199959,31-40
41623,11-20
35303,21-30
50690,11-20
35955,31-40
197582,51-60
95805,21-30
252553,21-30
74570,21-30
82525,21-30
116425,21-30
220417,21-30
34152,21-30
76780,21-30
182131,21-30
91235,21-30
304017,21-30
210506,21-30
312449,21-30
36359,51-60
60932,11-20
292162,21-30
264688,21-30
226306,51-60
203351,51-60
82452,21-30
204508,31-40
205965,11-20
122283,11-20
264602,51-60
110311,21-30
259244,21-30
86190,21-30
283399,21-30
88901,11-20
266686,11-20
112867,21-30
133265,21-30
311119,21-30
167880,21-30
63272,11-20
282118,31-40
124448,21-30
222076,51-60
100351,21-30
50260,51-60
132387,21-30
136894,11-20
67266,21-30
59364,31-40
89239,51-60
238758,11-20
45549,21-30
206274,21-30
85508,21-30
152253,51-60
193108,11-20
204526,51-60
24748,51-60
136017,21-30
10056,11-20
255180,21-30
46836,51-60
132534,11-20
98793,11-20
256856,21-30
17717,11-20
151031,21-30
95358,11-20
48753,21-30
229864,51-60
14348,51-60
208914,21-30
169331,51-60
293126,11-20
204137,21-30
199064,11-20
268065,21-30
104447,21-30
195320,21-30
16422,51-60
46522,21-30
130025,21-30
191645,21-30
285578,21-30
251460,11-20
102091,21-30
2762,51-60
3980,11-20
221135,21-30
97534,21-30
194583,11-20
317958,51-60
90790,21-30
250291,21-30
41173,51-60
208385,11-20
244301,21-30
227213,51-60
280540,21-30
263300,21-30
85046,21-30
121431,21-30
40461,11-20
265341,11-20
85120,21-30
172178,21-30
136296,21-30
245749,51-60
302394,21-30
282116,11-20
60657,51-60
177716,21-30
200243,21-30
76919,51-60
205478,21-30
263153,21-30
263342,11-20
68685,51-60
31142,21-30
97459,11-20
194930,51-60
183468,21-30
53674,21-30
247611,31-40
317824,51-60
71805,51-60
200969,11-20
251062,21-30
103717,21-30
51629,51-60
34635,21-30
87874,21-30
271639,21-30
106454,21-30
180366,21-30
175529,21-30
193113,21-30
126769,11-20
85600,21-30
131037,51-60
85403,51-60
314888,21-30
280245,21-30
265081,31-40
297150,11-20
32473,11-20
199482,21-30
10489,51-60
229619,51-60
172872,21-30
217690,51-60
297478,21-30
106461,21-30
74304,11-20
274891,21-30
16272,21-30
172639,21-30
206161,21-30
65011,51-60
300456,21-30
174447,21-30
290549,51-60
209137,21-30
244550,51-60
19961,11-20
6895,21-30
302912,51-60
186823,11-20
78353,11-20
246011,31-40
121448,21-30
280207,11-20
121092,21-30
63498,31-40
205571,51-60
115483,51-60
144260,21-30
220107,21-30
75180,51-60
43537,21-30
92172,11-20
225176,11-20
105145,21-30
222572,11-20
55026,21-30
261659,21-30
296501,21-30
204285,51-60
19987,11-20
163736,21-30
118794,51-60
303250,11-20
137525,31-40
306329,11-20
148799,51-60
189992,21-30
258794,21-30
106739,31-40
195026,21-30
279238,21-30
48915,21-30
273453,51-60
273388,11-20
314011,21-30
126751,21-30
215834,21-30
148408,31-40
129523,21-30
165032,11-20
36723,21-30
78582,21-30
129517,11-20
251721,21-30
34070,11-20
123524,21-30
42929,11-20
197476,11-20
157183,21-30
147861,21-30
218568,31-40
42605,51-60
136929,51-60
72950,21-30
56890,21-30
18999,11-20
220707,21-30
185480,21-30
109652,21-30
261719,11-20
204618,21-30
219636,31-40
318343,21-30
274580,21-30
35532,11-20
125608,21-30
142230,21-30
23973,21-30
273325,11-20
56819,21-30
56607,11-20
250410,51-60
61237,51-60
176861,31-40
231941,21-30
23693,21-30
260810,21-30
36349,31-40
247581,51-60
141169,21-30
46707,21-30
306616,21-30
272644,21-30
91246,31-40
117706,21-30
10617,21-30
101219,21-30
76397,51-60
150289,11-20
276535,21-30
204064,21-30
119075,21-30
23223,21-30
11226,11-20
176254,21-30
211238,51-60
47516,11-20
295352,11-20
201882,21-30
32615,51-60
180521,11-20
64402,21-30
55580,31-40
273342,11-20
168283,51-60
256982,31-40
317715,21-30
313413,21-30
201303,11-20
301229,21-30
115521,21-30
286114,21-30
165516,21-30
318199,21-30
306339,11-20
261248,21-30
140893,21-30
120854,11-20
5334,51-60
100604,51-60
157402,11-20
284348,21-30
156414,21-30
109434,51-60
158881,11-20
25202,21-30
42252,21-30
110694,11-20
234399,21-30
276912,51-60
245340,51-60
40764,21-30
6445,21-30
74650,21-30
186442,21-30
31596,11-20
82065,21-30
302495,21-30
244330,21-30
270457,31-40
47770,21-30
163075,21-30
4867,11-20
118333,11-20
259806,21-30
179842,21-30
153018,21-30
34608,21-30
144606,21-30
77503,31-40
295244,21-30
100283,21-30
255992,51-60
27897,11-20
187712,21-30
217549,31-40
119606,11-20
18473,51-60
113560,21-30
143910,21-30
273361,11-20
11275,31-40
304624,21-30
296145,51-60
38952,21-30
188356,21-30
88804,11-20
212384,21-30
125011,21-30
55019,21-30
266335,21-30
191495,21-30
178698,21-30
146339,21-30
217880,21-30
280560,21-30
100512,21-30
230011,31-40
66058,21-30
167148,31-40
175908,21-30
282253,21-30
45312,21-30
159807,51-60
